, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, After-tax net Interest Rate, Interest-bearing debt interest rate, Total Asset Growth Rate, Total Asset Return Growth Rate Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Equity to Long-term Liability, Current Liability to Current Assets, Liability-Assets Flag_0, Liability-Assets Flag_1, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT)
1632,0.48783698142641296,0.543283907544701,0.539429305637347,0.809381968813048,0.000451045104510451,7260000000.0,0.26401535460910197,0.631520116162792,0.00298470713758105,0.072648668258911,0.9273513317410891,0.0053987582522316896,0.11496498572089302,0.0116996934680609,1,0,0.0272440709109871,0.5666700912068299
1633,0.51542923999415,0.569668556476232,0.56127201670325,0.8094330061734379,0.0006310631063106309,6690000000.0,0.26406042380586103,0.6318375775674311,0.0072880474926818595,0.13123922967621002,0.8687607703237901,0.0056168887752074,0.120228164674016,0.0351670102470139,1,0,0.0272263706633293,0.566628246304802
1634,0.522595427290011,0.559965111208024,0.5711226511055201,0.8093883484830972,0.000754075407540754,621000000.0,0.26392910149116894,0.632220106573883,0.00679561185128444,0.12612993923269902,0.8738700607673009,0.00513593933680034,0.12659899046738698,0.0161014039371852,1,0,0.0277276896439598,0.567525859727027
1635,0.513576756203383,0.567760575665068,0.5585416778200121,0.8093876974963571,0.0009640964096409641,6170000000.0,0.264128804656114,0.631562581334502,0.00690413007596276,0.127278773770294,0.8727212262297059,0.00657528377059688,0.117535590711279,0.0377380911498303,1,0,0.0270486018417349,0.566145477742985
1636,0.391459074733096,0.4725250763192321,0.4272712671984579,0.8089131281631451,0.000567056705670567,7760000000.0,0.26368899146016395,0.6299365762112851,0.0129209640795557,0.173594945128035,0.8264050548719649,0.00538721769039654,0.129713992602343,0.0643586615686982,1,0,0.026609500275022,0.564112415952345
1637,0.47667332910837,0.541648495420846,0.525777611221157,0.809308667706162,0.000567056705670567,5930000000.0,0.26373017538134,0.634364255284174,0.0147502712955617,0.18305771381927,0.8169422861807301,0.00603262708710018,0.115475365238135,0.0298531616661072,1,0,0.0308162920044213,0.569149434521634
1638,0.480427046263345,0.512211077191452,0.528561486160929,0.809230158705359,0.000662066206620662,5740000000.0,0.26410083067192003,0.627734209120423,0.0242624864352219,0.21564833570154504,0.7843516642984549,0.0049250946625012705,0.11742081618355801,0.0625968735002857,1,0,0.0261183714274623,0.556329484780812
1639,0.43845366353044396,0.47230702136938496,0.48519728036832793,0.8089753624954559,0.000543054305430543,5560000000.0,0.263289585130273,0.629973904467062,0.0105563610829936,0.158750793602806,0.8412492063971941,0.00505003862473099,0.118577176562557,0.0534359932541586,1,0,0.0266456114643668,0.564353556421178
1640,0.43211621898308394,0.480047972088966,0.47240216285668396,0.8089196380305409,0.00033403340334033397,484000000.0,0.26342323861031497,0.6296023342146,0.0232922058380981,0.2131995041872,0.7868004958128001,0.00494672973986934,0.11093323366346801,0.0803948850417633,1,0,0.0265191575282096,0.563411920721293
1641,0.439916150733681,0.499073266463149,0.485464960650998,0.8092358873886679,0.00041304130413041297,4820000000.0,0.263804772672526,0.6296379501650661,0.0119233259467987,0.167729842488738,0.8322701575112621,0.0066395772138809,0.133388760906616,0.0269634850254473,1,0,0.0265722832835869,0.56384214139557
1642,0.496953151659923,0.562636284343655,0.5491728679265491,0.809419856241296,0.0008390839083908389,5710000000.0,0.263918999774654,0.6312903247900711,0.00200074777264064,0.0529673186806542,0.9470326813193459,0.00664063394002484,0.11093323366346801,0.0229668158114208,1,0,0.0270285301309507,0.566082635731896
1643,0.525764149563691,0.5822067160924549,0.579634884094438,0.8093866559175742,0.000384038403840384,7880000000.0,0.26441165271852696,0.630923891453542,0.0096772722713138,0.15228104120688096,0.8477189587931191,0.00536791853397824,0.12290180981293801,0.0274998828128575,1,0,0.0268985597048351,0.565623268871411
1644,0.49110320284697495,0.539467945922372,0.539696985920017,0.8093419982272329,0.000585058505850585,613000000.0,0.264365029411536,0.6315245681566011,0.0016104469309404599,0.0441696647217099,0.9558303352782901,0.00549767338102116,0.11266587436707999,0.0122417126738862,1,0,0.0271726350645613,0.566494901005985
1645,0.5517476722078679,0.6125163541212391,0.600085657690455,0.8094115236110291,0.00046104610461046103,0.00011168618260458301,0.26423526120707697,0.630875604443775,0.008815509898868309,0.14532756900565302,0.8546724309943471,0.00651293692810433,0.12320326133052999,0.0167609325688559,1,0,0.0268680959716,0.565500361046246
1646,0.462925949397943,0.5251308329699079,0.51228652497457,0.809242657650761,0.00039003900390039,6490000000.0,0.263701424342029,0.6272568183997479,0.0038318788243555,0.0872207273936572,0.9127792726063431,0.0075986396152560205,0.11554095643833699,0.0379175860593597,1,0,0.0262053360657136,0.5588903444190669
1647,0.5323940915516989,0.590656345399041,0.57979549226404,0.809413736965944,0.000696069606960696,7880000000.0,0.264180090293805,0.631079026314708,0.00469455311465543,0.100250929649001,0.899749070350999,0.00551077122348949,0.116656569512685,0.0164029707842865,1,0,0.0269365254927641,0.56576772489404
1648,0.497440647394335,0.5593109463584821,0.541945500294448,0.8093324938208342,0.000329032903290329,8840000000.0,0.264208841333116,0.631306420459994,0.009775759399593291,0.15303685340266598,0.8469631465973342,0.00820978883802977,0.1178823455724,0.0263225682394821,1,0,0.0269724259973325,0.565896172677362
1649,0.519426705016331,0.5663432184910601,0.572246908292735,0.809482481165652,0.000458045804580458,8830000000.0,0.26511799581944295,0.631618744948699,0.00696887624362797,0.127974120990416,0.8720258790095841,0.00526043836170629,0.12445949976456099,0.0193900609482874,1,0,0.0272322613555307,0.566642282204119
1650,0.497586896114659,0.560891844744876,0.541945500294448,0.80933275421553,0.0005000500050005,7660000000.0,0.264149008089144,0.631824221586006,0.0142523641470376,0.18063911479275602,0.819360885207244,0.007983232314485259,0.132767329219343,0.0202156414971845,1,0,0.0271600547552941,0.566462230727153
1651,0.466825915273241,0.537559965111208,0.518336099362921,0.809365303552513,0.0,626000000.0,0.26408295840423995,0.63061225188696,0.000510673998486216,0.0155697312331832,0.984430268766817,0.00571332894013343,0.11093323366346801,0.0029678015159378,1,0,0.0267911566924924,0.5651583957576041
1652,0.463364695558914,0.5077954644570429,0.511322875956957,0.809248776926114,0.00044504450445044503,7140000000.0,0.26335252659471103,0.6300776701689019,0.007491405174221909,0.13326480636091498,0.866735193639085,0.00521046633853095,0.11620455320528399,0.0365277670862973,1,0,0.0266615216295701,0.564453838683349
1653,0.546043972115244,0.6094090710859139,0.596177525563467,0.809531956157866,0.0005740574057405741,8030000000.0,0.264449728419237,0.630649580142738,0.0039358374597616205,0.0888835142243855,0.911116485775615,0.00685684567079182,0.11145613242298501,0.0272709220215517,1,0,0.0268016811658149,0.565208083813381
1654,0.506069321893433,0.53347143480157,0.552706247657798,0.8092923930376709,0.000289028902890289,9200000000.0,0.264851465914477,0.638991931617375,0.0120300203357682,0.16839495722102998,0.83160504277897,0.0050264847551541895,0.138272459164125,0.0451448657817597,1,0,0.0257477732894513,0.17206500969661903
1655,0.5211816896602159,0.546118621892717,0.567482199261202,0.8093789742740458,0.000363036303630363,6300000000.0,0.263776021633214,0.63121464089533,0.00210835407946452,0.0552649877558424,0.9447350122441579,0.005073147556984029,0.113684315121308,0.0154619638064822,1,0,0.0270469857544775,0.566140489120134
1656,0.539999025008531,0.5865678150894019,0.591894641040741,0.8094940687296179,0.0,8300000000.0,0.266437435407293,0.63061225188696,0.0036440237463409297,0.0841672461226834,0.915832753877317,0.00767294414832475,0.11093323366346801,0.0229475182036029,1,0,0.0267911566924924,0.5651583957576041
1657,0.49734314824745296,0.549443959877889,0.542266716633653,0.8093334052022692,0.000646064606460646,4510000000.0,0.263685106184582,0.631505390337119,0.0070664514540530205,0.129002025576685,0.870997974423315,0.00584906263246445,0.11537427421827301,0.0239238746284311,1,0,0.0270400670111523,0.5661189923692779
1658,0.44873982352654396,0.45987788922808504,0.48653568178168,0.807796816101975,0.0006950695069506951,5200000000.0,0.262557599210512,0.6299084944041861,0.00918210087635306,0.14838105027662699,0.8516189497233729,0.005046868446299171,0.11922677465818599,0.0493110006770295,1,0,0.0266139577434758,0.5641432529028441
1659,0.49900063374445497,0.563126907980811,0.555008298088763,0.809346424937063,0.000764076407640764,6630000000.0,0.264155224530076,0.6307834824180489,0.00138976281016606,0.0389092118390422,0.9610907881609579,0.00910049774304152,0.11093323366346801,0.00709028209916707,1,0,0.0268549860638573,0.565445411594781
1660,0.512358016867352,0.551079372001744,0.5568285240109211,0.8093626996055541,0.000325032503250325,9570000000.0,0.264053430309812,0.631271489431652,0.0085027220747955,0.14263687758865698,0.857363122411343,0.00520704588285451,0.114763730422785,0.0468104151260022,1,0,0.026990590506235004,0.565958366037932
1661,0.35270316384731604,0.39326210204971607,0.392526366507843,0.80825172563565,1000000.0,5660000000.0,0.261137142457515,0.63061225188696,0.00264638561358393,0.0662393808386492,0.933760619161351,0.0229842663766343,0.11126607905103698,0.0124015524618983,1,0,0.0267911419676271,0.5651583255438181
1662,0.541559011358651,0.5957806367204539,0.579581348037904,0.8093660847365999,0.000538053805380538,6080000000.0,0.264778422733524,0.630768071670251,0.00644908306659736,0.12235087825377099,0.8776491217462289,0.0054049873747644,0.115462693747574,0.0523457758741257,1,0,0.0268285541950941,0.565330620114425
1663,0.5082143031248479,0.566615787178369,0.550671877509503,0.8093507214495441,0.0005730573057305731,7990000000.0,0.26444351197830496,0.630885535814578,0.009800381181663159,0.153218248329655,0.846781751670345,0.0054106603256424,0.11093323366346801,0.0328100742555345,1,0,0.0268557817708937,0.565448783383276
1664,0.5169404767708279,0.5792084605320539,0.5678569516569411,0.809405274138328,7000000.0,0.00011593506973011202,0.264606693552774,0.630613279270147,0.00336315304717351,0.0793905130453185,0.920609486954681,0.0165464126219153,0.11093323366346801,0.0138593540137409,1,0,0.0267914859740437,0.5651599653527889
1665,0.49987812606639703,0.555549498473615,0.541410139729108,0.809415038939423,0.000156015601560156,7370000000.0,0.263826530215788,0.6306762921055881,0.0017016387163844302,0.0462557063820782,0.9537442936179221,0.00813058999439963,0.11093323366346801,0.0141943361207706,1,0,0.0268048429169229,0.565222820192777
1666,0.505094330424609,0.561873092019189,0.546870817495583,0.8093492892787171,0.0006510651065106509,6760000000.0,0.263726290105757,0.632019766852509,0.0109566930210927,0.161501949995465,0.838498050004535,0.00927519125978469,0.11093323366346801,0.0291329727666786,1,0,0.0272107210555373,0.5665904135327321
1667,0.531272851362551,0.595235499345835,0.581883398468869,0.8096410615354329,0.00032803280328032796,613000000.0,0.26399204295560696,0.6308108793030229,0.00309231344440493,0.0746137799679536,0.9253862200320458,0.00553755088866358,0.116021535849423,0.00968502936682753,1,0,0.0268504062260027,0.565425911178895
1668,0.48208453176034705,0.546936327954645,0.5327908346271211,0.809331973031442,0.000403040304030403,7270000000.0,0.263857612420449,0.631952986945384,0.00805497040826562,0.138646189194909,0.861353810805091,0.0060676937099294,0.113246184190394,0.0255168039903024,1,0,0.0273448818872935,0.566890879231395
1669,0.4975381465412179,0.572830353249019,0.569463033352963,0.809692359290518,0.00024102410241024102,8110000000.0,0.26499133583545104,0.630769099053438,0.0026810384920526397,0.0669044955709405,0.9330955044290601,0.00503913766029875,0.11191635590541901,0.033408624499453,1,0,0.0268323974314414,0.565347654353277
1670,0.48856822502803104,0.572121674662015,0.5593447186680229,0.8093375715174029,0.000405040504050405,0.000167814947188989,0.265166950291784,0.630847180175614,0.0183614659991428,0.198083260271488,0.8019167397285121,0.0057086849068166395,0.11299726986011001,0.0452101104736882,1,0,0.0269353883070762,0.565763530700533
1671,0.6003509969287769,0.654819014391627,0.656084372825098,0.809413997360639,0.00526952695269527,0.00023763993504546,0.267745996223512,0.630613279270147,0.00289077959857376,0.0708951839646884,0.9291048160353119,0.00996670728666347,0.110939423221869,0.0133121140950619,1,0,0.0267914394238559,0.5651597435176371
1672,0.484522010432409,0.5453554295682511,0.539429305637347,0.8093477269105419,0.0,7780000000.0,0.263758926420651,0.63061225188696,0.00138520322089386,0.0387882818877165,0.9612117181122829,0.006638409253406021,0.11093323366346801,0.0123052030555383,1,0,0.0267911566924924,0.5651583957576041
1673,0.5210841905133329,0.5830244221543829,0.586380427217731,0.809347336318498,0.0019011901190119,0.000169223195762791,0.267922387734962,0.631901275324996,0.0213078725868374,0.20769719140188,0.7923028085981201,0.00529127807995974,0.11243150016410901,0.0463031406811316,1,0,0.0279705585925855,0.56781599797522
1674,0.498171890995954,0.560074138682948,0.542909149312062,0.8093293690844839,0.000506050605060506,0.000135030920390871,0.264271782797554,0.6313249133573511,0.0208920380452129,0.206457659400792,0.793542340599208,0.0056928062060747795,0.11540483797259402,0.0349541764789445,1,0,0.0269801147114109,0.5659227193990071
1675,0.525374152976161,0.581279982555604,0.5672145189785319,0.809362048618814,990000000.0,0.000122203787667209,0.26464088397790103,0.63062321064095,0.014601628685288,0.18233213411131602,0.8176678658886841,0.00526638939841165,0.11093323366346801,0.0481821501971795,1,0,0.0267937708052098,0.565170829641807
1676,0.43372495490664503,0.482664631487135,0.48551849670753294,0.808950755196697,0.000358035803580358,0.000113279515276656,0.26390656689279,0.630386912508048,0.0020983229830656897,0.0550533603410225,0.944946639658978,0.005330015435710021,0.11093323366346801,0.0192421561868682,1,0,0.0267385243500847,0.5648942791834051
1677,0.495051918295715,0.555440470998692,0.540553562824562,0.8093435605954079,0.00046404640464046395,7040000000.0,0.263994374120956,0.6319492198736999,0.0203622137717834,0.204825105057895,0.7951748949421049,0.00536071611104979,0.11949128302810098,0.0407507421312053,1,0,0.0272169963706473,0.5666056799633531
1678,0.522107931555599,0.5873855211513299,0.576369184645859,0.8094168617022941,0.00125212521252125,0.00014166980652451102,0.263831192546487,0.631024917466884,0.0041236925377762,0.0918160655440336,0.9081839344559659,0.0156300642036216,0.11093323366346801,0.014361192176001998,1,0,0.026931937012742994,0.565750752789186
1679,0.340028274752596,0.35232228521587394,0.36897050163284995,0.808143922231562,0.000349034903490349,7290000000.0,0.263490842405452,0.6305334858426601,0.0171075789492883,0.19333675968195396,0.8066632403180459,0.00663657388694549,0.137117760591215,0.0411910944622027,1,0,0.026767229249198,0.565041661520318
1680,0.5201091990445079,0.572012647187091,0.56180737726859,0.8093433002007121,0.00014601460146014599,0.000627547753025131,0.270615660768818,0.630713277900303,0.0118111600507026,0.167034495268616,0.8329655047313841,0.0087641251262753,0.11093323366346801,0.0297253549984369,1,0,0.0268150434865353,0.5652697754259189
1681,0.542095256666504,0.605429568251199,0.587825900744151,0.8093541065805909,0.0012061206120612099,9450000000.0,0.264754334024912,0.630954712949138,0.008603944956638309,0.143543852223599,0.8564561477764,0.00630145265640235,0.11371586486453099,0.0235158597572772,1,0,0.0268882098882401,0.565582239823897
1682,0.541217764344562,0.6028129088530311,0.600513946142727,0.8096345516680359,620000000.0,7590000000.0,0.263577872578502,0.630618758647142,0.00178006365186624,0.0480696556519636,0.9519303443480359,0.00550562663568346,0.11093323366346801,0.0213702397805987,1,0,0.0267933215361902,0.565168697086702
1683,0.493004436211183,0.561109899694723,0.5540446490711489,0.809417903281077,0.000514051405140514,7630000000.0,0.265348004133933,0.631731072177093,0.00637521772038775,0.12150436859449198,0.8784956314055079,0.00514742428147002,0.11624447710936699,0.0322362242055738,1,0,0.0277667360059965,0.567577183744616
1684,0.0828255252766538,0.0692869603139991,0.0883880293377589,0.807814913533337,0.0,0.0,0.262768958202205,0.63061225188696,0.0136587056237974,0.17758563352178303,0.8224143664782171,0.0049522080306682,0.11093323366346801,0.0720074259364313,1,0,0.0267911566924924,0.5651583957576041
1685,0.620338322039682,0.645333624073266,0.647197387440441,0.809602262725749,8000000.0,0.00011949995040550901,0.264317629049428,0.630612594348023,0.00141438459223593,0.0394836291078393,0.9605163708921608,0.00565259499543953,0.11093323366346801,0.00934006317114656,1,0,0.0267912294080072,0.5651587424573511
1686,0.26900014624872,0.26455516790231104,0.283634027517533,0.766197591661537,0.00023002300230022998,0.00015885848625960602,0.260476645608473,0.63061053958165,0.0020426959939448697,0.0538742933155969,0.946125706684403,0.0051236201346486,0.11093323366346801,0.0417008209095706,1,0,0.0267905600437815,0.565155549203198
1687,0.42158631111977796,0.4525185346707371,0.46078483858879,0.806782448564236,0.00147914791479148,557000000.0,0.26395319019978103,0.630517047711675,0.00102499566839019,0.0297185355382894,0.9702814644617109,0.0051387201950738705,0.11093323366346801,0.0144853243215703,1,0,0.0267623293225295,0.565017085974689
1688,0.249305318578462,0.25937636284343696,0.259382193907597,0.807790957221318,0.0,0.000356142040747246,0.25935535507533497,0.63061225188696,0.00173720351270758,0.047102216041358,0.952897783958642,0.00750206040741632,0.111692854559567,0.007882611195829229,1,0,0.0267911566924924,0.5651583957576041
1689,0.55618388339102,0.6060292193632789,0.598693720220569,0.809424803740518,0.0,538000000.0,0.262817135619429,0.63061225188696,0.0020135146226028,0.053239411071137006,0.946760588928863,0.00587970769063875,0.11093323366346801,0.0114121871059379,1,0,0.0267911566924924,0.5651583957576041
1690,0.459562228830498,0.4863715656345399,0.499652015632529,0.809038117617159,0.0,0.000114293454249794,0.264281107458952,0.63061225188696,0.00100402155773808,0.0291441182694924,0.970855881730508,0.00574808966855256,0.11093323366346801,0.007657871520370491,1,0,0.0267911566924924,0.5651583957576041
1691,0.464144688733974,0.533144352376799,0.515552224423149,0.8093074959300309,0.000109010901090109,3900000000.0,0.263931432656518,0.6319512746400731,0.0741681029372874,0.264866825891103,0.735133174108897,0.00471575165166992,0.11093323366346801,0.0430728222899854,1,0,0.0271996198734697,0.56656308657113
1692,0.45137230049237104,0.483972961186219,0.495529739279405,0.8087285083237771,0.000499049904990499,0.000124481126789415,0.264145122813561,0.629922877768798,0.00702997473987543,0.12860900323487598,0.8713909967651241,0.00503538350162949,0.120545145695079,0.040052026891378996,1,0,0.0267096446568653,0.5647372440167491
1693,0.480329547116463,0.505887483645879,0.52042400556775,0.809234064625797,0.000545054505450545,0.000104081640306051,0.26539618155115696,0.62995780879714,0.0033421789365214,0.0790277231913414,0.920972276808659,0.00526980985408809,0.11093323366346801,0.0232426768294622,1,0,0.0266045258352934,0.564077629550081
1694,0.555062643201872,0.619821194941125,0.598211895711762,0.809644446666479,0.0008700870087008701,0.0001131105254478,0.26795890932543803,0.630980055067739,0.00424406569456224,0.0936602473017504,0.90633975269825,0.00522014372532284,0.11427237668216002,0.0228081391846371,1,0,0.0268385110044629,0.565374506968087
1695,0.38292789938088,0.421445704317488,0.42207826971465295,0.8091228760906629,0.000766076607660766,5620000000.0,0.262348571384168,0.630079382474213,0.03735853874283,0.238776188892584,0.7612238111074159,0.0051809614322488,0.12501392262517097,0.0556111524715663,1,0,0.0266489593063233,0.5643749478198629
1696,0.48086579242431604,0.5469908416921061,0.529953423630815,0.809372594603997,730000000.0,6850000000.0,0.2646455463086,0.630635881700251,0.00225517285402931,0.0583487015146476,0.9416512984853521,0.0118280191548855,0.11093323366346801,0.0236001227464026,1,0,0.0267970726655143,0.565186447325275
1697,0.470969629015746,0.538486698648059,0.522672519942181,0.8093199948754319,0.0,6200000000.0,0.267588254034859,0.630620470952453,0.00627673059210826,0.120385766544729,0.879614233455271,0.00654144072540802,0.11093323366346801,0.0293705879508319,1,0,0.0267945469136132,0.565174509354121
1698,0.459220981816409,0.465547317924117,0.49745703731463103,0.808705463393193,0.000508050805080508,6300000000.0,0.264338609537574,0.629819796989082,0.0184845749094922,0.198536747588959,0.801463252411041,0.00503204647170125,0.14398157575434198,0.0662502775573212,1,0,0.0265930894252975,0.563996125944674
1699,0.44074489348218204,0.473506323593546,0.48648214572514603,0.8090928005032909,0.000404040404040404,6220000000.0,0.263927547380936,0.630238969329187,0.0082291467184636,0.140218278562143,0.859781721437857,0.00554714484970726,0.120318034068144,0.0247965651305012,1,0,0.0266978206048033,0.5646702336211171
1700,0.44908107054063295,0.48931530745747903,0.49135392686974705,0.8091502175337291,0.0,6890000000.0,0.262744869493593,0.63061225188696,0.0042677755587776705,0.0940230371557275,0.905976962844272,0.00536644467909327,0.11093323366346801,0.0264398963763731,1,0,0.0267911566924924,0.5651583957576041
1701,0.49061570711256297,0.532108591365024,0.536002998019166,0.8092987727077191,0.000364036403640364,7840000000.0,0.263797779176477,0.6432172162025179,0.00553442945859437,0.11149741512228999,0.8885025848777099,0.00523290786479834,0.11469608143427198,0.0268286677877932,1,0,0.0203914808471191,0.5711938571693921
1702,0.498903134597572,0.56072830353249,0.543658654103539,0.80932897849244,0.000474047404740474,0.000100548948169484,0.264279553348719,0.632125587320722,0.0237326621617925,0.214318106236962,0.7856818937630379,0.0296748445312517,0.13667824112265303,0.0243050524527707,1,0,0.027296148373042006,0.566787706088099
1703,0.5308341052015789,0.5813344962930661,0.572032764066599,0.809454098143803,0.0007000700070007,9630000000.0,0.264709264828154,0.631141011766962,0.00532104068065549,0.10874625872963099,0.891253741270369,0.006333043206389661,0.11213910507223901,0.0273350598915804,1,0,0.0269359955836018,0.565765771459797
1704,0.49324818407838894,0.55451373746184,0.548155682852401,0.809355929343462,0.000152015201520152,7530000000.0,0.26462767404092,0.63078998917823,0.00418479103402366,0.0927532726668077,0.9072467273331921,0.0056511489491373,0.116510650880618,0.0181703754503765,1,0,0.0268598721575642,0.565466041029399
1705,0.537220299322381,0.564326210204972,0.580598533112051,0.809561510955847,0.00035503550355035497,9070000000.0,0.26472169771001897,0.6310112190243969,0.0038592363599886897,0.0876742147111286,0.912325785288871,0.0050398050662844,0.12236613687549198,0.0191779986930284,1,0,0.0268931742264193,0.5656020110625861
1706,0.467508409301419,0.533744003488879,0.519246212324,0.8093082771141191,0.00020702070207020702,5560000000.0,0.263949304924198,0.632819413432693,0.007180441185857979,0.130150860114279,0.8698491398857209,0.0353955705543927,0.11093323366346801,0.02255854354209,1,0,0.0287003982311559,0.568401947299066
1707,0.514356749378443,0.572884866986481,0.571979228010065,0.8093435605954079,0.0,922000000.0,0.265432703141634,0.63061225188696,0.0076929390200530705,0.13522991806995802,0.864770081930042,0.007130454316324459,0.11093323366346801,0.0273017410951005,1,0,0.0267911921076217,0.5651585646198821
1708,0.47145712475015794,0.532054077627562,0.51228652497457,0.8093089281008579,0.000155015501550155,5460000000.0,0.263503275287316,0.6319646306214979,0.00220775312559845,0.0573812619040421,0.942618738095958,0.00521399802853834,0.11093323366346801,0.0205069648609906,1,0,0.0268400574175548,0.565381252212934
1709,0.495051918295715,0.5527147841256,0.543444509877402,0.8093223384276949,0.000861086108610861,655000000.0,0.264965693016606,0.631455048560979,0.00554902014426541,0.11167881004927901,0.888321189950721,0.0061633274259561,0.112543299491713,0.0208280524332854,1,0,0.0270742939059576,0.566223169008638
1710,0.516745478477063,0.588148713475796,0.575780288023984,0.8094190750572091,0.00021002100210021002,0.00011710190426269099,0.263082888469279,0.630701976685251,0.0038875058134763205,0.0881277020285999,0.9118722979714,0.0117239038211245,0.11093323366346801,0.014953992156334,1,0,0.0268216243822293,0.565299601009679
1711,0.48037829668990395,0.553205407762756,0.534771668718882,0.809436261107136,0.0,0.00010379999059129,0.263920553884887,0.630613621731209,0.00132592856035528,0.0373371224718082,0.9626628775281919,0.00519294693140771,0.11093323366346801,0.0138567382035502,1,0,0.0267917016942718,0.5651609931008129
1712,0.493296933651831,0.551460968163977,0.537448471545586,0.8093298898738749,0.000699069906990699,6080000000.0,0.264039443317715,0.632848522622978,0.007603571070317991,0.13435317592284698,0.8656468240771529,0.00589419596224384,0.11458706809579901,0.0239165336187899,1,0,0.0275738840157814,0.5673024964596259
1713,0.41169014771120704,0.45235499345835106,0.45403929546549604,0.8088696422489351,0.000696069606960696,6660000000.0,0.264058869695627,0.6302314351858189,0.0128753681868337,0.173322852737552,0.8266771472624481,0.0052308778382586605,0.11093323366346801,0.0951482218795279,1,0,0.0266853735231249,0.564597891941018
1714,0.45761224589284794,0.524313126907981,0.515016863857808,0.809272993632829,0.0005190519051905191,6510000000.0,0.26374338531832103,0.626842440514513,0.004841371889220221,0.10230673882153801,0.897693261178462,0.00520162320922113,0.11803139753599999,0.0295227545365499,1,0,0.0264541271176141,0.562798839232554
1715,0.47282211280651293,0.535052333187963,0.525402858825419,0.8092601040953841,0.000767076707670767,6150000000.0,0.26402234810515096,0.645766838810427,0.0108837395927375,0.16101823019016198,0.8389817698098381,0.00568540912306719,0.114540314174336,0.0391260324212087,1,0,0.0255784904889032,0.6043509147230319
1716,0.47033588456101,0.530527692978631,0.517158306119171,0.809304240996333,0.00043404340434043397,59300000.0,0.264900420386818,0.623748647278804,0.00119643622502485,0.0341022462738459,0.9658977537261542,0.00651112937022654,0.11093323366346801,0.00902237480326694,1,0,0.0270079044940661,0.56601599579215
1717,0.48583824891532207,0.523222852158744,0.53172011349644,0.8092409650852379,0.0005610561056105611,6510000000.0,0.263475301303121,0.62521232585855,0.0121339789711743,0.168999606977658,0.8310003930223421,0.00564483640085638,0.12120091463005801,0.0569977283542043,1,0,0.0259651105981657,0.5471171980877609
1718,0.5690537707795059,0.6084278238116011,0.600513946142727,0.80979547559008,990000000.0,682000000.0,0.264243808813359,0.6306177312639549,0.000646549758797728,0.0194697221634368,0.980530277836563,0.0054239806367726105,0.11093323366346801,0.00546724002355678,1,0,0.0267924224856233,0.5651644241058139
1719,0.491639448154829,0.550316179677279,0.537127255206381,0.8093072355353349,0.000778077807780778,6630000000.0,0.264008361113054,0.6349276037314561,0.0341795931022534,0.23442271064485895,0.7655772893551409,0.0051396100697214,0.11916004159583699,0.0452260058580431,1,0,0.0346904875565634,0.569602691117405
1720,0.42573002486228206,0.497982991713912,0.48878419615611096,0.8091866727911501,0.0,6020000000.0,0.263451989649626,0.63061225188696,0.0010806226575110099,0.0311394624663664,0.968860537533634,0.0146374090343022,0.11093323366346801,0.00871927169905532,1,0,0.0267911566924924,0.5651583957576041
1721,0.39375030468483396,0.4431421718273,0.44724021628566796,0.808621616301125,670000000.0,5330000000.0,0.26231904328974104,0.630609169737401,0.00174358693768865,0.0472231459926837,0.9527768540073159,0.00514731304713908,0.11093323366346801,0.0159533631725295,1,0,0.0267903098616198,0.5651543546492479
1722,0.485253254034027,0.547372437854339,0.536110070132234,0.8093677773021241,0.000446044604460446,6380000000.0,0.264183975569387,0.631025259927946,0.00282329767734522,0.0696556519636001,0.9303443480364001,0.00569831230545637,0.11257722527683801,0.0252168235067669,1,0,0.0269236339291796,0.565719707991369
1723,0.5269341393262811,0.49972743131269104,0.560308367685636,0.8089991886101279,0.000438043804380438,6060000000.0,0.26440932155317803,0.6301191079574251,0.00253513163534229,0.0640626417147867,0.935937358285213,0.00520443187607739,0.113411637133312,0.039071018211192,1,0,0.0266537860968874,0.5644055148999
1724,0.484765758299615,0.547045355429568,0.5339686278708711,0.8093279369136559,0.000521052105210521,9000000000.0,0.263703755507378,0.6321221627100999,0.0146262504673579,0.182453064062642,0.8175469359373578,0.00524094454520885,0.11768488747847501,0.0354691952198168,1,0,0.0273858534985242,0.566972908096084
1725,0.503631843221372,0.5653619712167471,0.548851651587344,0.8093854841414421,0.0,7210000000.0,0.26479240972562196,0.63061225188696,0.00557455384418972,0.111981134927593,0.888018865072407,0.0057094357385504895,0.11093323366346801,0.0235965956707024,1,0,0.0267911566924924,0.5651583957576041
1726,0.479013308633549,0.541266899258613,0.5281867337651911,0.8093180419152141,0.0005100510051005099,6500000000.0,0.26395785253048004,0.6336495390474101,0.0153229557081498,0.185748405236267,0.8142515947637329,0.0061859358037199,0.11093323366346801,0.0393116005837511,1,0,0.0290389882792908,0.5685858940450971
